23,12,6,25,30,2,16,26,35,32,6,6,17,29,31,40,26,23,34,30,19,25,16,24,5,10,27,24,18,15,37,26,30,31,12,0,28,4,17,12,3,35,24,19,30,38,25,31,20,1,2,37,40,6,32,36,7,11,19,22,2,24,12,18,31,10,9,18,5,17,21,39,11,4,17,40,34,2,23,13,34,16,1,25,21,32,12,27,34,30,1,35,13,4,4,4,13,4,13,18,20,34,16,22,29,33,14,14,26,36,26,11,11,18,35,24,9,6,10,2,35,2,29,39,5,24,34,18,28,7,27,39,32,34,21,20,26,34,34,3,21,11,13,23,21,39,6,29,4,8,23,30,9,3,21,6,26,14,15,5,20,1,4,3,34,16,15,12,9,8,6,21,10,11,3,30,9,1,11,5,8,25,26,8,27,6,13,4,20,27,9,31,19,4,34,5,19,8,8,27
33,40,28,35,27,33,33,16,28,22,12,11,29,11,2,23,11,10,26,9,21,40,30,21,13,32,37,4,7,36,7,23,12,35,39,28,0,7,13,39,8,15,1,30,24,33,40,28,40,24,13,40,2,11,4,5,30,23,13,12,1,16,5,37,26,4,4,12,2,9,2,10,23,3,39,6,35,30,25,27,13,30,18,14,32,21,10,21,3,15,24,36,30,21,32,8,24,28,19,26,36,13,27,18,15,25,16,1,14,32,19,18,13,36,23,4,9,32,24,3,6,8,38,28,28,22,35,3,9,5,20,4,17,6,21,23,22,28,24,27,20,34,4,32,22,26,36,30,10,11,24,15,10,22,2,29,3,36,32,3,1,3,6,17,1,18,40,22,6,15,1,17,40,36,8,21,22,35,2,23,6,26,37,15,39,39,36,33,26,19,35,26,21,40,35,21,9,26,35,14
12,12,9,3,25,14,17,34,24,26,26,21,24,7,12,14,24,31,15,24,33,24,14,37,29,4,17,31,36,28,35,9,17,17,18,4,7,0,32,35,22,31,30,30,4,3,24,5,25,21,22,22,28,12,12,23,4,37,1,30,15,13,21,9,34,30,34,28,35,25,14,17,7,3,38,10,6,13,7,30,34,20,3,13,32,14,35,27,11,27,17,25,39,29,25,24,18,10,3,5,34,16,13,32,19,10,2,16,14,8,5,7,27,40,11,10,13,37,29,15,23,5,31,14,25,15,29,35,16,32,39,1,7,11,33,17,12,34,32,25,33,29,24,19,28,26,21,32,23,9,7,37,5,29,10,29,36,39,23,11,22,13,12,20,15,4,37,26,29,20,3,21,8,18,31,35,3,11,27,25,11,25,22,15,13,23,4,8,13,18,11,34,31,22,6,5,17,2,23,5
15,30,34,12,22,2,32,31,6,2,7,3,1,31,5,11,11,23,36,4,22,19,16,23,31,38,14,3,30,11,16,28,15,3,2,17,13,32,0,21,25,25,21,34,15,15,36,18,33,13,28,9,34,3,22,8,38,21,21,15,23,6,37,4,11,34,20,4,16,16,17,32,40,37,25,7,3,12,24,28,24,11,36,9,13,9,9,10,22,29,17,4,34,5,8,37,38,19,40,5,27,16,36,26,12,12,32,7,16,15,34,31,26,29,40,30,30,40,32,11,28,8,14,13,12,13,1,2,24,1,6,10,8,34,35,12,5,19,18,20,25,3,3,10,31,34,32,20,33,23,30,20,22,36,24,33,8,25,26,31,17,32,40,24,25,27,27,21,5,4,33,29,6,35,31,29,28,22,40,20,36,22,31,17,17,14,1,24,30,27,7,6,10,6,22,26,24,8,6,28
30,37,3,9,18,10,34,24,39,33,31,1,20,23,18,6,28,26,29,7,33,29,35,30,10,33,22,25,21,24,25,32,27,27,28,12,39,35,21,0,4,38,9,1,24,31,29,11,4,21,30,39,2,20,15,18,26,15,33,7,33,39,5,2,37,18,27,20,25,25,40,20,22,8,21,6,30,1,8,33,21,38,31,14,9,5,31,26,11,16,33,4,6,29,37,2,6,16,14,22,40,13,2,21,12,14,18,1,6,26,33,27,15,15,32,15,11,15,33,21,30,25,16,35,5,5,29,10,20,34,31,19,38,24,31,9,37,1,1,3,18,25,21,32,39,12,38,9,26,30,21,7,6,29,34,10,25,14,19,4,7,2,14,4,25,4,4,22,4,36,16,21,20,28,4,18,39,2,18,17,23,30,15,29,18,8,30,2,13,1,37,19,2,10,14,26,6,9,39,1
23,34,29,32,33,27,27,24,29,27,6,26,17,36,20,23,39,1,14,25,3,20,2,25,19,14,30,11,34,8,12,8,39,9,6,3,8,22,25,4,0,4,14,14,15,1,9,32,32,2,1,40,25,31,14,5,40,14,34,34,26,34,22,37,27,32,2,13,29,3,3,29,6,17,34,21,9,3,4,32,4,37,31,20,27,37,24,18,10,18,11,27,3,25,23,30,16,17,34,36,19,36,16,16,4,10,28,13,12,32,36,7,20,27,27,6,23,10,15,24,19,18,10,14,2,25,3,9,33,36,4,11,23,19,26,27,20,14,39,23,37,26,30,16,12,8,13,26,9,27,1,20,36,3,33,37,19,35,5,11,22,40,21,4,19,6,30,30,11,20,13,7,38,34,14,9,1,26,27,9,5,19,28,40,21,12,29,39,38,33,9,19,25,21,15,3,19,36,24,29
20,26,19,18,6,38,5,1,8,5,2,11,5,31,7,26,39,1,16,8,7,13,15,21,8,7,23,23,18,34,14,15,34,3,10,35,15,31,25,38,4,0,8,36,28,5,29,33,5,29,19,31,30,15,2,9,6,22,21,34,13,18,19,13,29,3,34,35,37,12,30,20,32,29,16,11,33,36,4,38,17,14,20,6,28,21,6,25,35,26,19,7,36,29,19,16,31,4,10,27,15,31,38,39,20,13,9,12,1,12,1,17,25,13,22,4,25,27,29,11,5,7,9,32,27,28,7,17,23,8,35,38,38,32,36,17,37,36,21,37,8,13,13,32,17,26,36,2,4,24,4,8,22,13,31,8,32,37,16,14,36,10,3,34,33,30,10,29,26,22,17,33,27,29,24,3,14,11,36,10,26,40,17,39,12,40,38,3,28,13,16,24,14,19,17,7,40,18,27,25
2,8,13,18,10,19,6,32,11,38,31,6,40,26,22,37,7,40,11,25,38,9,40,34,24,13,5,32,25,29,21,2,39,29,6,24,1,30,21,9,14,8,0,32,4,17,18,24,33,20,30,3,8,39,21,7,7,11,10,6,9,12,34,13,19,17,27,29,25,25,29,2,3,13,33,6,22,2,22,14,22,11,8,29,1,28,27,7,39,36,5,39,39,38,11,17,6,29,38,22,13,18,23,16,30,8,13,11,9,26,16,22,28,24,2,28,3,20,35,1,15,31,31,13,20,2,22,25,30,11,6,35,28,20,2,17,19,14,20,20,32,35,1,19,18,35,7,21,14,33,13,21,23,4,33,2,37,6,18,26,16,15,12,3,26,13,12,5,19,23,24,10,17,16,28,27,10,26,39,16,10,3,36,24,38,20,17,34,26,34,12,33,40,23,28,26,36,31,22,14
14,13,14,9,40,3,5,4,37,29,10,6,4,29,22,8,34,28,32,31,21,21,15,9,2,19,25,19,22,7,23,37,25,4,35,19,30,30,34,1,14,36,32,0,13,5,23,29,20,2,7,22,28,5,37,29,8,32,13,37,11,29,31,28,15,2,21,14,16,40,31,11,30,12,24,2,16,38,22,28,40,29,1,19,25,37,7,32,20,19,29,30,40,11,10,14,4,30,27,19,29,18,30,18,21,5,19,29,3,32,8,34,20,8,4,5,36,10,28,15,21,8,36,20,18,5,25,13,34,11,32,14,20,13,23,33,17,33,21,11,25,28,36,4,35,39,40,30,1,28,36,21,27,31,32,37,36,16,9,21,18,40,35,30,12,9,22,21,2,2,31,18,21,27,21,15,17,13,36,17,32,23,29,18,13,20,14,40,27,23,21,37,14,7,26,18,15,39,38,8
11,27,22,3,22,40,4,11,20,1,11,3,2,21,38,20,4,20,17,28,13,4,39,14,23,35,6,36,33,34,21,34,3,22,5,30,24,4,15,24,15,28,4,13,0,32,28,25,12,6,38,18,23,10,5,39,1,27,20,10,39,31,24,39,18,38,11,6,11,17,23,28,23,21,25,31,12,5,7,15,2,4,32,16,5,36,15,37,22,26,7,12,16,22,2,25,19,12,30,21,20,12,9,35,24,25,25,27,21,23,1,15,19,32,30,15,27,36,12,40,21,10,4,37,23,5,21,1,9,11,13,20,14,13,14,30,38,30,8,10,13,9,24,31,32,14,5,11,9,8,10,30,9,13,18,31,10,38,23,10,40,36,29,6,8,3,27,37,32,34,7,36,2,22,18,26,35,23,36,36,22,37,17,31,2,34,13,11,23,36,20,23,31,8,20,38,2,6,35,34
11,15,22,36,7,24,35,20,16,20,22,32,18,9,21,19,24,32,28,14,14,22,22,6,24,15,7,5,23,20,25,16,9,25,39,38,33,3,15,31,1,5,17,5,32,0,39,33,21,33,14,39,18,1,13,5,36,34,1,4,16,2,37,29,4,19,24,15,33,6,15,4,35,16,9,29,1,40,13,22,24,27,20,33,19,32,37,14,17,29,17,33,31,5,13,26,15,28,1,40,33,15,3,27,22,4,8,23,35,12,4,10,30,15,2,8,6,30,13,22,18,21,6,40,25,10,26,40,37,18,39,21,24,33,40,5,36,39,27,22,10,22,31,32,36,32,39,1,13,12,15,31,32,12,22,9,22,39,40,10,16,30,31,39,22,30,36,10,20,22,23,21,4,14,12,31,37,11,24,10,14,38,32,37,1,5,37,22,4,36,32,11,25,14,2,39,35,37,40,14
3,26,12,4,6,6,24,24,21,21,6,6,19,23,7,36,37,26,35,12,5,34,26,8,33,12,20,27,13,6,39,40,28,37,9,25,40,24,36,29,9,29,18,23,28,39,0,10,22,34,5,27,38,36,24,40,19,25,13,8,8,1,8,12,38,22,7,25,13,18,2,18,11,32,12,7,31,17,16,4,2,21,31,39,8,6,38,26,22,2,33,29,3,40,40,32,21,7,8,25,16,9,2,26,40,5,24,22,21,31,18,23,3,8,13,10,5,11,35,26,12,27,14,6,19,5,29,31,3,37,16,18,37,9,35,29,14,10,10,26,1,27,40,3,26,13,5,30,23,39,7,26,18,20,32,36,17,20,26,19,8,33,29,5,2,15,33,7,25,34,32,25,21,24,19,38,36,23,20,18,14,26,3,31,38,26,18,14,6,35,32,5,28,12,9,21,27,1,19,11
24,12,26,23,6,18,23,27,9,40,21,7,33,32,31,3,35,27,27,26,5,24,6,25,8,37,23,26,40,33,11,23,10,30,34,31,28,5,18,11,32,33,24,29,25,33,10,0,35,2,27,7,25,5,36,20,20,15,29,33,33,24,23,22,9,32,35,6,26,18,11,5,30,19,17,8,12,35,18,6,37,36,4,13,40,39,33,19,6,21,11,30,4,25,11,5,8,5,10,26,14,20,22,35,31,39,2,2,25,11,39,13,6,2,26,38,32,18,16,37,30,19,26,26,35,36,30,35,32,39,20,6,11,1,40,33,31,34,34,16,4,24,20,2,25,5,39,8,14,6,5,36,16,22,21,3,10,10,37,33,40,16,38,10,8,30,34,39,15,27,6,10,10,25,11,26,22,1,34,27,7,30,22,14,3,2,16,4,3,12,37,3,27,26,4,27,15,38,25,21
27,25,16,25,35,28,35,40,3,2,8,2,1,38,10,5,34,18,18,29,12,29,24,9,14,7,33,10,40,15,2,4,1,10,11,20,40,25,33,4,32,5,33,20,12,21,22,35,0,16,30,31,18,6,1,3,19,2,28,6,40,9,27,13,12,21,21,15,23,32,3,17,11,29,21,37,35,10,13,16,25,34,6,2,39,38,37,18,31,24,15,22,25,1,27,36,21,7,2,4,38,37,20,40,25,32,36,19,33,40,26,18,33,31,11,24,21,39,33,11,15,7,25,39,39,11,26,20,17,19,15,14,15,26,6,39,10,33,10,2,33,35,11,25,18,22,40,30,12,32,40,26,30,24,16,29,26,1,8,2,20,22,8,34,39,13,25,8,5,34,10,37,20,20,14,37,33,13,18,5,5,10,22,34,25,38,22,11,38,21,12,9,34,19,35,33,31,19,32,28
27,25,17,18,30,36,3,2,34,3,37,27,39,24,27,4,16,17,18,24,36,3,21,21,37,24,34,13,7,6,38,17,12,20,10,1,24,21,13,21,2,29,20,2,6,33,34,2,16,0,12,1,24,31,13,29,20,5,2,29,1,38,38,15,23,23,12,5,33,1,17,4,2,11,15,36,35,37,14,26,24,17,19,40,39,31,28,10,27,21,39,20,18,36,34,1,18,37,37,10,29,13,6,30,15,12,17,9,8,30,27,24,38,5,15,37,27,34,6,13,15,4,24,32,40,17,24,9,5,20,11,26,33,16,7,39,19,24,8,18,5,34,1,3,30,7,39,16,1,4,28,15,40,4,38,39,20,22,7,17,33,9,2,17,24,40,16,34,23,23,12,20,8,4,22,37,11,12,4,3,7,23,17,6,26,6,36,38,19,35,14,12,3,7,28,19,6,35,12,21
23,25,5,25,30,35,34,4,16,12,2,30,17,19,28,1,39,19,28,38,30,29,12,32,31,36,26,14,27,22,21,32,38,7,40,2,13,22,28,30,1,19,30,7,38,14,5,27,30,12,0,17,15,40,16,19,13,4,29,24,7,31,30,30,39,28,15,36,15,12,7,9,17,10,4,23,29,14,21,24,17,1,32,32,40,8,10,12,3,30,27,10,12,8,31,2,35,37,29,2,1,35,2,17,4,5,32,33,10,4,16,27,4,7,18,35,6,27,38,9,8,24,10,19,23,40,12,10,36,40,11,36,35,12,5,38,9,28,22,18,31,37,4,34,36,21,20,1,39,9,1,38,32,10,16,6,1,19,15,37,19,25,24,13,29,20,2,29,7,24,6,37,12,2,22,7,14,33,40,5,1,40,2,24,2,10,30,2,28,36,30,38,13,6,10,1,25,4,21,24
38,30,18,11,7,23,21,26,18,21,40,2,14,7,19,15,31,10,5,33,10,11,38,17,20,35,4,22,28,28,28,30,36,35,29,37,40,22,9,39,40,31,3,22,18,39,27,7,31,1,17,0,19,18,12,30,19,26,29,25,18,20,29,11,11,22,34,12,23,15,14,11,11,3,40,23,8,10,15,25,5,35,8,23,12,11,4,23,36,24,7,14,3,27,24,14,8,9,25,23,24,30,33,34,33,32,16,32,33,30,8,29,24,15,11,27,26,7,9,21,30,7,26,25,33,1,30,33,10,6,15,25,36,39,18,20,22,25,3,7,14,11,35,29,25,38,7,2,4,16,15,25,22,32,9,7,25,38,39,34,36,13,10,31,3,27,2,24,11,4,30,16,14,17,36,31,14,2,32,9,9,38,33,23,30,34,29,14,23,27,39,18,31,8,8,33,26,9,8,28
19,26,6,18,14,28,28,38,26,40,9,19,26,14,38,36,40,10,5,16,38,6,4,28,39,8,38,9,38,11,3,6,5,28,2,40,2,28,34,2,25,30,8,28,23,18,38,25,18,24,15,19,0,5,30,35,18,6,30,8,19,23,32,27,32,29,11,14,10,4,34,15,27,20,5,4,2,4,4,26,29,4,33,8,8,14,2,26,19,23,25,29,6,16,15,29,37,26,34,38,29,27,5,7,38,9,3,39,5,6,16,25,9,40,33,9,14,26,34,32,9,10,21,14,18,27,34,6,4,27,3,25,13,39,31,10,40,33,40,4,30,15,28,39,14,12,7,19,38,32,3,38,33,23,11,10,1,36,15,5,22,10,21,34,8,11,35,7,36,26,2,25,32,22,15,37,33,13,16,22,36,18,19,29,32,21,30,24,16,37,20,29,6,40,22,5,3,8,12,38
5,26,37,7,39,11,3,40,26,16,4,16,38,12,22,40,17,34,19,8,38,28,33,12,32,30,27,2,39,11,1,19,35,18,36,6,11,12,3,20,31,15,39,5,10,1,36,5,6,31,40,18,5,0,33,5,14,16,26,21,13,11,33,28,32,21,37,3,1,28,15,30,11,23,26,31,11,23,30,25,28,24,24,31,21,9,27,27,24,13,7,36,23,31,23,6,11,19,40,3,38,15,33,1,29,10,23,39,25,12,23,4,28,7,26,8,7,12,26,30,24,32,26,38,15,40,4,17,11,3,20,40,9,12,40,37,13,22,28,29,26,10,32,13,8,17,12,14,21,38,36,4,21,21,2,27,12,37,4,22,31,23,22,40,26,13,28,30,35,15,19,20,17,10,24,16,19,35,22,39,24,17,34,37,29,27,23,40,23,26,22,6,8,35,5,25,7,24,15,33
33,3,22,8,34,33,2,27,31,8,23,4,5,39,17,16,38,19,15,19,13,24,34,22,8,10,15,36,31,21,19,22,14,39,9,32,4,12,22,15,14,2,21,37,5,13,24,36,1,13,16,12,30,33,0,39,33,12,15,34,27,30,4,22,11,2,37,19,28,33,7,14,16,7,29,33,20,34,33,6,30,17,4,13,31,37,3,15,40,17,9,27,39,4,40,1,6,36,20,25,29,18,38,36,24,18,28,35,3,20,32,32,29,36,37,11,32,39,26,31,16,26,17,6,29,16,6,26,4,17,10,24,27,40,19,10,17,38,37,20,10,28,3,38,23,39,8,6,38,25,37,5,10,5,2,31,13,39,16,16,8,26,39,34,17,17,35,33,6,31,4,15,11,39,4,25,37,4,31,26,28,19,22,30,23,15,20,35,14,35,10,21,12,40,14,20,8,40,13,14
32,22,36,18,23,27,33,21,20,12,30,38,9,34,21,33,9,22,38,39,27,14,5,33,5,25,32,37,7,40,38,12,34,11,16,36,5,23,8,18,5,9,7,29,39,5,40,20,3,29,19,30,35,5,39,0,31,8,20,33,6,24,17,35,27,39,12,6,17,26,27,40,40,6,34,5,33,36,25,36,35,30,16,3,22,20,8,12,27,27,36,25,10,4,11,28,3,14,26,19,39,12,10,31,10,36,35,2,31,12,29,17,33,4,11,14,23,18,17,2,5,12,18,6,16,20,26,10,33,11,28,24,14,38,14,23,33,40,16,15,11,5,31,4,8,34,9,23,11,26,16,7,37,33,13,4,12,30,13,36,32,33,11,5,22,24,20,6,16,35,20,26,31,2,21,39,35,30,13,38,15,28,4,3,20,8,39,23,29,3,10,20,27,21,17,8,36,36,13,11
15,23,28,8,22,10,37,22,27,39,16,14,30,13,26,4,25,33,22,1,31,39,26,29,16,39,10,1,30,26,20,23,38,39,35,7,30,4,38,26,40,6,7,8,1,36,19,20,19,20,13,19,18,14,33,31,0,22,24,29,13,18,1,3,4,30,15,1,36,2,37,31,21,36,21,35,25,23,36,4,10,16,12,9,4,7,14,14,21,29,34,33,6,35,35,10,16,9,2,4,10,30,26,22,26,6,8,2,28,3,37,29,11,9,30,14,15,3,19,35,31,5,19,29,39,13,30,6,13,23,1,14,13,26,27,30,31,26,31,11,29,27,31,31,35,20,4,2,14,14,28,37,18,7,25,8,11,6,6,16,28,6,29,40,32,8,21,14,33,11,24,13,30,7,3,16,26,38,9,32,12,37,28,21,35,4,29,5,9,34,20,36,31,1,28,14,40,8,28,32
21,7,35,28,2,29,35,38,14,5,8,29,21,13,31,18,23,13,17,11,2,23,17,2,4,33,22,4,29,17,38,25,16,21,40,11,23,37,21,15,14,22,11,32,27,34,25,15,2,5,4,26,6,16,12,8,22,0,11,3,37,32,9,31,7,27,29,16,18,32,4,37,4,38,40,32,34,40,17,6,35,40,38,14,13,37,22,40,20,24,3,16,15,3,7,21,29,27,28,38,18,23,34,21,12,25,5,6,24,13,3,11,12,40,24,25,28,5,16,7,28,10,23,34,13,29,7,1,15,26,31,24,9,16,36,20,1,40,17,16,5,19,26,8,10,2,24,37,6,40,4,26,9,26,19,21,6,17,14,12,3,36,27,11,11,22,22,11,14,39,19,18,17,4,25,27,5,9,23,3,40,26,20,8,3,30,21,40,7,26,11,9,21,37,11,31,11,32,34,24
3,16,31,19,12,35,26,35,14,7,11,15,10,1,25,36,40,30,36,14,7,31,8,13,6,3,4,24,40,3,18,40,30,24,7,19,13,1,21,33,34,21,10,13,20,1,13,29,28,2,29,29,30,26,15,20,24,11,0,30,12,1,39,7,17,25,12,17,39,6,8,17,25,16,11,6,28,11,4,13,13,12,25,2,22,7,12,14,40,35,35,11,27,33,10,35,9,21,12,8,18,19,16,34,26,26,39,5,28,3,9,1,6,33,2,20,40,13,25,31,7,19,34,25,4,3,19,12,15,22,11,32,33,26,25,18,12,15,15,39,9,23,31,15,8,32,26,7,4,10,29,2,20,22,26,23,24,5,35,38,26,37,29,18,23,5,28,26,12,2,16,20,16,7,26,23,30,3,21,34,12,10,27,24,31,13,6,7,9,32,4,26,29,25,36,3,21,23,28,32
17,40,20,37,3,17,5,25,38,17,13,18,19,38,9,15,37,40,40,37,33,3,13,19,17,37,35,22,32,5,37,6,16,35,22,22,12,30,15,7,34,34,6,37,10,4,8,33,6,29,24,25,8,21,34,33,29,3,30,0,16,35,4,23,1,29,6,31,24,18,16,35,27,34,18,10,38,16,8,6,39,3,24,19,27,19,21,40,33,40,31,8,35,34,30,27,15,27,9,38,5,16,24,23,10,34,24,7,1,31,5,39,34,28,10,20,38,22,19,30,22,2,37,8,27,18,26,33,37,27,22,1,34,38,23,3,31,7,2,23,37,38,13,22,17,22,34,14,36,4,3,17,5,31,16,24,40,33,16,36,11,30,36,5,27,11,39,9,9,32,23,37,29,35,19,37,9,12,10,4,15,4,12,12,34,19,35,34,11,2,21,14,23,17,18,9,19,8,9,27
17,5,38,9,4,4,11,20,18,21,10,35,30,27,12,8,37,3,29,23,27,37,26,28,1,34,32,26,2,24,29,33,38,5,27,2,1,15,23,33,26,13,9,11,39,16,8,33,40,1,7,18,19,13,27,6,13,37,12,16,0,40,31,23,20,18,1,17,26,4,18,29,19,22,32,22,15,10,8,40,12,9,21,25,32,29,34,32,7,2,33,25,1,23,7,20,32,40,28,17,3,6,37,13,27,20,34,33,29,1,25,1,2,37,17,33,25,11,16,23,12,8,7,4,23,5,15,6,4,3,15,7,8,11,11,26,31,5,18,11,37,34,3,38,30,20,22,6,22,30,28,25,29,26,28,11,31,34,17,26,36,31,24,35,33,35,12,15,31,22,18,27,15,20,17,37,31,30,2,4,19,22,28,8,7,7,10,29,1,18,7,28,40,30,15,33,16,18,39,38
31,5,26,25,21,34,18,8,14,26,3,18,1,18,10,13,5,12,12,16,20,20,26,6,7,8,10,33,14,31,5,6,40,32,40,24,16,13,6,39,34,18,12,29,31,2,1,24,9,38,31,20,23,11,30,24,18,32,1,35,40,0,39,16,25,6,28,33,2,10,22,3,14,1,24,1,40,23,40,9,3,40,27,9,19,26,31,25,10,6,3,9,4,1,16,20,6,35,12,39,5,25,2,18,17,17,10,16,39,9,25,2,40,3,2,19,28,32,3,38,38,5,38,33,38,5,12,35,32,15,34,36,39,35,5,8,3,14,23,2,15,39,35,14,1,28,32,21,20,27,18,9,23,7,1,20,3,12,7,26,18,40,21,16,26,17,23,28,23,38,21,37,36,7,2,29,35,26,9,6,12,18,14,26,24,14,38,18,17,4,4,34,3,16,1,20,25,16,39,7
21,19,15,10,35,34,26,1,21,23,33,29,31,37,34,11,2,28,13,32,23,2,34,24,17,10,19,28,16,8,8,17,10,9,2,12,5,21,37,5,22,19,34,31,24,37,8,23,27,38,30,29,32,33,4,17,1,9,39,4,31,39,0,13,12,35,40,18,36,28,4,21,36,9,24,13,14,10,28,27,7,38,3,2,33,28,4,40,29,15,24,4,13,22,8,16,16,7,34,4,35,29,24,22,30,40,35,3,9,14,22,7,11,16,8,3,4,3,3,32,17,18,35,21,40,34,37,7,40,22,10,26,2,26,8,31,25,34,26,25,7,7,31,10,22,30,4,17,32,38,8,40,16,34,12,15,27,40,21,19,13,31,4,15,8,3,37,32,36,22,16,35,20,38,4,34,19,39,10,2,37,18,1,12,3,4,18,22,36,38,40,8,20,3,14,19,6,11,10,33
19,19,40,16,17,13,36,25,12,7,8,29,20,12,28,27,12,28,1,33,30,8,9,35,32,33,33,38,27,9,29,15,6,26,3,18,37,9,4,2,37,13,13,28,39,29,12,22,13,15,30,11,27,28,22,35,3,31,7,23,23,16,13,0,24,17,27,4,6,22,37,24,21,38,25,9,7,17,20,10,13,37,31,8,26,30,15,38,24,29,16,21,31,18,14,14,26,32,17,32,6,5,15,18,35,32,26,1,40,37,2,12,25,32,19,10,13,26,39,29,6,7,9,36,24,22,9,9,6,18,32,11,14,39,28,8,30,13,1,21,9,2,33,25,26,11,34,38,28,25,26,33,23,27,28,6,8,29,6,5,6,30,15,11,28,34,19,9,38,11,29,38,12,21,22,37,24,8,27,3,32,4,36,14,30,15,11,30,3,8,34,40,37,1,11,16,34,29,24,32
22,13,30,4,20,23,2,18,33,17,31,35,10,36,39,12,37,3,12,29,33,23,10,13,28,38,36,1,34,21,31,12,34,16,12,31,26,34,11,37,27,29,19,15,18,4,38,9,12,23,39,11,32,32,11,27,4,7,17,1,20,25,12,24,0,31,5,29,2,17,11,31,32,18,9,35,1,4,22,6,26,36,16,15,31,15,40,30,4,32,40,19,26,20,35,9,10,39,37,4,7,39,26,39,16,34,25,8,29,38,13,14,33,28,20,23,35,12,13,38,3,4,16,28,24,10,28,33,40,25,28,39,15,13,37,23,38,13,30,27,10,3,32,34,22,12,9,16,23,13,13,25,16,21,5,39,22,24,24,14,8,3,12,15,16,40,37,13,12,26,31,13,20,23,6,2,34,6,9,8,18,14,24,34,34,20,24,7,4,39,20,3,2,23,17,9,22,5,21,25
20,26,28,35,37,8,39,15,13,27,25,24,13,4,9,35,3,26,6,13,12,39,22,28,18,16,37,6,7,22,7,9,36,2,37,10,4,30,34,18,32,3,17,2,38,19,22,32,21,23,28,22,29,21,2,39,30,27,25,29,18,6,35,17,31,0,31,4,29,10,26,27,3,11,32,12,10,10,17,25,35,10,5,10,8,40,9,20,34,2,2,3,10,16,7,22,32,37,25,13,39,2,39,33,4,30,4,13,31,20,38,17,21,34,27,21,33,35,40,18,28,33,20,37,40,27,18,32,15,35,4,13,36,34,38,32,15,33,4,6,13,33,22,25,18,40,37,2,26,28,20,13,21,39,9,12,25,19,35,40,5,38,4,32,23,1,23,38,34,19,35,38,11,8,14,21,8,11,22,33,38,1,6,10,40,6,22,24,16,16,15,20,6,11,12,20,11,34,17,36
1,30,6,40,38,14,3,2,38,30,5,35,37,40,18,26,29,2,26,14,40,24,24,18,36,34,19,22,4,23,17,40,35,16,14,9,4,34,20,27,2,34,27,21,11,24,7,35,21,12,15,34,11,37,37,12,15,29,12,6,1,28,40,27,5,31,0,12,11,25,15,19,39,35,18,1,16,10,30,17,7,32,8,13,5,23,28,20,38,40,17,8,11,37,10,4,5,38,8,16,22,22,26,12,8,3,12,23,4,34,31,11,25,30,15,21,13,34,40,10,33,9,9,3,37,18,39,1,15,38,8,29,11,33,40,18,27,4,32,31,29,15,33,5,4,39,25,16,32,16,25,17,24,25,11,20,35,9,13,1,6,20,29,8,13,29,25,31,24,17,13,12,31,5,16,26,3,40,2,27,7,18,3,31,3,13,2,37,14,14,29,11,34,18,19,38,38,3,28,21
7,4,17,38,38,7,34,25,20,38,2,37,30,38,40,27,40,4,29,37,5,22,39,34,32,29,25,5,40,8,30,34,5,2,10,18,12,28,4,20,13,35,29,14,6,15,25,6,15,5,36,12,14,3,19,6,1,16,17,31,17,33,18,4,29,4,12,0,11,33,24,33,37,31,19,32,30,12,10,28,29,12,18,23,16,12,19,21,17,8,32,2,17,10,39,14,4,19,26,7,11,9,31,39,31,1,22,12,12,31,39,1,34,17,23,2,20,34,22,36,33,13,38,9,14,28,14,10,6,31,8,8,31,38,39,21,39,20,32,2,3,30,2,36,38,17,37,17,2,19,13,26,23,2,34,37,29,39,6,27,29,5,34,11,2,32,31,32,4,22,34,6,3,27,1,1,35,30,17,36,8,21,21,30,22,6,18,11,36,15,37,16,19,22,26,13,6,16,4,9
23,37,28,37,21,13,7,40,28,5,3,36,28,2,12,9,19,8,12,36,5,14,27,24,39,20,5,37,2,9,1,10,13,10,6,5,2,35,16,25,29,37,25,16,11,33,13,26,23,33,15,23,10,1,28,17,36,18,39,24,26,2,36,6,2,29,11,11,0,29,29,14,32,16,6,32,10,35,40,38,34,21,10,16,34,8,33,36,3,40,32,19,18,6,4,22,11,12,26,19,40,14,32,23,21,29,6,23,24,6,12,17,18,21,32,11,28,17,7,23,16,30,1,25,27,36,7,37,7,24,15,39,29,38,13,10,27,19,24,2,16,35,18,25,7,2,27,27,18,25,9,25,7,1,1,33,36,39,30,35,22,36,25,11,26,29,12,4,7,27,5,14,21,22,30,27,15,17,5,24,33,13,40,39,13,1,32,1,39,21,35,13,8,11,15,33,39,18,36,38
8,19,39,11,20,15,35,24,3,24,11,37,37,23,14,28,39,16,22,18,13,34,31,32,18,31,32,16,33,26,25,20,10,10,8,17,9,25,16,25,3,12,25,40,17,6,18,18,32,1,12,15,4,28,33,26,2,32,6,18,4,10,28,22,17,10,25,33,29,0,4,40,3,24,14,33,2,20,1,7,4,33,11,3,32,24,35,23,16,26,35,2,38,34,12,12,27,2,29,14,39,24,6,34,7,11,26,40,30,26,38,25,10,1,20,1,16,14,15,31,39,1,32,28,35,3,31,13,36,11,26,35,34,23,28,32,33,5,32,23,22,21,7,31,21,18,24,36,32,30,26,22,31,9,10,25,3,40,29,39,11,14,25,4,29,12,28,21,8,19,35,21,31,34,3,4,11,26,39,2,16,17,24,38,17,25,14,20,24,2,18,26,7,2,22,35,5,9,16,4
